customer_id,age,gender,region,employment_status,income,customer_since,credit_score
100701,52,Female,Alberta,Salaried,81114.0,2020-08-11 17:11:38.096312,641.0
100702,40,Male,Quebec,Unemployed,129415.0,2020-12-17 17:11:38.096324,792.0
100703,47,Male,British Columbia,Self-Employed,100399.0,2017-10-18 17:11:38.096338,730.0
100704,50,Female,Quebec,Salaried,25000.0,2023-11-12 17:11:38.096429,576.0
100705,32,Male,British Columbia,Salaried,82283.0,2018-10-01 17:11:38.096486,668.0
100706,62,Male,Alberta,Salaried,82281.0,2018-01-02 17:11:38.096722,678.0
100707,53,Male,Quebec,Salaried,50128.0,2022-10-24 17:11:38.097050,625.0
100708,42,Female,Quebec,Unemployed,44728.0,2023-10-24 17:11:38.097096,629.0
100709,59,Female,Alberta,Unemployed,97442.0,2017-04-17 17:11:38.097121,700.0
100710,55,Male,Alberta,Salaried,77623.0,2022-03-21 17:11:38.097144,636.0
100711,61,Female,Ontarion,Salaried,63068.0,2023-08-01 17:11:38.097169,629.0
100712,43,Male,Quebec,Self-Employed,90064.0,2023-06-14 17:11:38.097191,693.0
100713,48,Female,British Columbia,Self-Employed,127933.0,2021-07-02 17:11:38.097214,709.0
100714,29,Female,Quebec,Salaried,81449.0,2023-01-22 17:11:38.097236,656.0
100715,61,Female,Quebec,Salaried,82284.0,2024-09-14 17:11:38.097258,689.0
100716,52,Male,British Columbia,Salaried,74461.0,2020-08-10 17:11:38.097280,669.0
100717,22,Female,Ontarion,Self-Employed,65194.0,2018-04-19 17:11:38.097303,639.0
100718,60,Male,Ontarion,Salaried,95478.0,2019-06-28 17:11:38.097326,724.0
100719,55,Male,Alberta,Self-Employed,70185.0,2019-09-12 17:11:38.097349,684.0
100720,45,Female,British Columbia,Salaried,87498.0,2018-10-05 17:11:38.097373,663.0
100721,49,Male,Alberta,Self-Employed,112515.0,2022-03-12 17:11:38.097398,739.0
100722,25,Female,British Columbia,Salaried,93619.0,2016-04-16 17:11:38.097422,663.0
100723,39,Male,British Columbia,Salaried,43158.0,2018-05-29 17:11:38.097444,623.0
100724,50,Male,Alberta,Salaried,41695.0,2022-09-11 17:11:38.097469,620.0
100725,44,Male,Ontarion,Salaried,106332.0,2021-05-11 17:11:38.097489,709.0
100726,58,Female,British Columbia,Salaried,72196.0,2016-02-22 17:11:38.097507,650.0
100727,48,Male,Quebec,Salaried,81521.0,2017-01-29 17:11:38.097525,674.0
100728,37,Female,British Columbia,Salaried,55204.0,2019-04-07 17:11:38.097544,632.0
100729,48,Male,Ontarion,Salaried,90401.0,2019-10-12 17:11:38.097562,617.0
100730,30,Male,Ontarion,Salaried,122197.0,2024-03-11 17:11:38.097581,775.0
100731,26,Male,Ontarion,Salaried,78790.0,2022-08-26 17:11:38.097599,687.0
100732,29,Male,Quebec,Salaried,91197.0,2022-01-15 17:11:38.097617,673.0
100733,39,Female,Alberta,Salaried,106137.0,2024-10-13 17:11:38.097635,738.0
100734,56,Male,Alberta,Salaried,117003.0,2021-03-30 17:11:38.097653,710.0
100735,27,Male,Ontarion,Salaried,58018.0,2020-05-18 17:11:38.097671,557.0
100736,64,Male,Ontarion,Salaried,85341.0,2022-03-23 17:11:38.097689,688.0
100737,44,Male,Ontarion,Salaried,106878.0,2022-06-26 17:11:38.097707,662.0
100738,47,Female,Quebec,Salaried,113852.0,2022-07-30 17:11:38.097730,681.0
100739,60,Male,Alberta,Salaried,64408.0,2020-11-28 17:11:38.097750,614.0
100740,45,Female,Alberta,Salaried,58246.0,2020-06-21 17:11:38.097771,640.0
100741,31,Male,Ontarion,Salaried,71126.0,2022-07-05 17:11:38.097792,662.0
100742,36,Female,Ontarion,Self-Employed,66981.0,2019-06-19 17:11:38.097813,682.0
100743,59,Female,Ontarion,Salaried,68034.0,2023-08-21 17:11:38.097833,615.0
100744,41,Male,Ontarion,Salaried,85299.0,2023-02-11 17:11:38.097854,656.0
100745,50,Female,British Columbia,Salaried,61479.0,2019-02-19 17:11:38.097875,681.0
100746,27,Male,British Columbia,Self-Employed,113979.0,2020-04-15 17:11:38.097897,737.0
100747,30,Male,British Columbia,Salaried,64884.0,2022-07-10 17:11:38.097918,657.0
100748,26,Female,Quebec,Self-Employed,59971.0,2021-05-16 17:11:38.097939,639.0
100749,60,Male,Ontarion,Self-Employed,45754.0,2017-04-26 17:11:38.097960,631.0
100750,40,Male,Ontarion,Self-Employed,106431.0,2018-07-18 17:11:38.097981,711.0
100751,26,Female,Ontarion,Self-Employed,42665.0,2020-04-07 17:11:38.098002,617.0
100752,41,Male,British Columbia,Salaried,86434.0,2020-12-31 17:11:38.098022,693.0
100753,32,Male,Alberta,Salaried,92364.0,2018-09-24 17:11:38.098043,661.0
100754,48,Female,British Columbia,Self-Employed,25000.0,2018-09-06 17:11:38.098065,593.0
100755,50,Female,Ontarion,Self-Employed,42282.0,2020-08-26 17:11:38.098085,555.0
100756,28,Male,British Columbia,Salaried,65554.0,2023-11-07 17:11:38.098107,648.0
100757,24,Male,Ontarion,Salaried,122363.0,2022-11-02 17:11:38.098128,718.0
100758,26,Female,Ontarion,Self-Employed,65560.0,2022-01-19 17:11:38.098149,673.0
100759,34,Male,Quebec,Salaried,62413.0,2020-11-19 17:11:38.098170,602.0
100760,37,Female,Quebec,Salaried,56254.0,2018-07-09 17:11:38.098283,640.0
100761,33,Male,British Columbia,Salaried,55863.0,2016-02-04 17:11:38.098343,652.0
100762,60,Female,British Columbia,Salaried,59121.0,2017-03-28 17:11:38.098375,661.0
100763,48,Male,Ontarion,Salaried,58197.0,2020-11-04 17:11:38.098396,618.0
100764,54,Male,Ontarion,Self-Employed,57128.0,2022-09-10 17:11:38.098413,625.0
100765,36,Female,Ontarion,Salaried,57100.0,2024-11-04 17:11:38.098430,648.0
100766,42,Male,Ontarion,Self-Employed,65471.0,2017-10-13 17:11:38.098447,614.0
100767,65,Female,Ontarion,Unemployed,98770.0,2022-05-18 17:11:38.098464,685.0
100768,38,Female,British Columbia,Self-Employed,46971.0,2020-02-16 17:11:38.098481,594.0
100769,58,Female,Ontarion,Unemployed,58826.0,2017-01-10 17:11:38.098498,584.0
100770,36,Male,Alberta,Salaried,62008.0,2023-08-09 17:11:38.098516,687.0
100771,41,Male,Quebec,Salaried,74999.0,2022-12-19 17:11:38.098537,663.0
100772,40,Female,Ontarion,Self-Employed,55929.0,2019-04-08 17:11:38.098558,602.0
100773,22,Female,Quebec,Salaried,126885.0,2023-04-29 17:11:38.098579,670.0
100774,25,Female,British Columbia,Salaried,89580.0,2024-09-28 17:11:38.098600,694.0
100775,24,Male,Quebec,Salaried,99360.0,2024-02-17 17:11:38.098743,652.0
100776,29,Female,Ontarion,Salaried,80965.0,2017-10-14 17:11:38.098783,651.0
100777,62,Female,Alberta,Self-Employed,110109.0,2021-01-01 17:11:38.098809,714.0
100778,65,Male,Ontarion,Salaried,46421.0,2018-04-20 17:11:38.098834,582.0
100779,26,Female,Alberta,Self-Employed,61063.0,2019-09-28 17:11:38.098856,691.0
100780,30,Male,Ontarion,Salaried,54586.0,2021-01-25 17:11:38.098880,601.0
100781,22,Female,British Columbia,Salaried,70715.0,2024-08-03 17:11:38.098903,619.0
100782,64,Female,Quebec,Salaried,114593.0,2023-07-13 17:11:38.098926,729.0
100783,51,Female,Quebec,Self-Employed,129984.0,2024-08-12 17:11:38.098948,734.0
100784,28,Male,Ontarion,Salaried,98866.0,2016-11-14 17:11:38.098971,756.0
100785,43,Male,Ontarion,Unemployed,72551.0,2021-07-26 17:11:38.098994,701.0
100786,41,Male,British Columbia,Self-Employed,103001.0,2020-11-29 17:11:38.099019,750.0
100787,50,Female,Alberta,Salaried,112078.0,2021-02-12 17:11:38.099043,735.0
100788,48,Female,Quebec,Unemployed,104413.0,2022-08-25 17:11:38.099062,727.0
100789,46,Female,Ontarion,Salaried,71659.0,2020-07-15 17:11:38.099335,646.0
100790,56,Female,Ontarion,Salaried,72324.0,2020-12-13 17:11:38.099369,679.0
100791,48,Male,British Columbia,Salaried,58544.0,2017-06-26 17:11:38.099388,618.0
100792,32,Female,Ontarion,Salaried,68870.0,2022-11-08 17:11:38.099406,649.0
100793,38,Female,Ontarion,Salaried,55018.0,2019-09-22 17:11:38.099423,591.0
100794,52,Male,British Columbia,Salaried,73390.0,2024-04-23 17:11:38.099441,647.0
100795,39,Female,Quebec,Self-Employed,74421.0,2017-06-13 17:11:38.099458,678.0
100796,40,Male,Ontarion,Salaried,53411.0,2023-10-24 17:11:38.099474,663.0
100797,59,Female,Ontarion,Salaried,142135.0,2023-07-18 17:11:38.099491,777.0
100798,50,Male,British Columbia,Salaried,82402.0,2018-12-05 17:11:38.099508,715.0
100799,36,Female,Ontarion,Salaried,107311.0,2023-01-23 17:11:38.099525,668.0
100800,28,Male,Alberta,Salaried,105015.0,2020-01-01 17:11:38.099542,723.0
100801,58,Male,Ontarion,Salaried,123575.0,2018-01-23 17:11:38.099559,709.0
100802,58,Female,Ontarion,Self-Employed,52325.0,2021-06-08 17:11:38.099576,641.0
100803,28,Female,British Columbia,Salaried,61368.0,2017-10-01 17:11:38.099595,618.0
100804,43,Male,Quebec,Salaried,29649.0,2017-11-13 17:11:38.099616,577.0
100805,33,Male,Ontarion,Salaried,34560.0,2024-05-31 17:11:38.099637,627.0
100806,29,Female,Quebec,Salaried,49756.0,2016-08-11 17:11:38.099658,632.0
100807,39,Male,Ontarion,Self-Employed,71204.0,2021-10-13 17:11:38.099678,632.0
100808,49,Female,British Columbia,Unemployed,72646.0,2024-11-09 17:11:38.099699,614.0
100809,39,Female,Ontarion,Self-Employed,154376.0,2020-10-23 17:11:38.099720,755.0
100810,52,Female,British Columbia,Salaried,87582.0,2022-12-24 17:11:38.099742,679.0
100811,38,Female,British Columbia,Salaried,99256.0,2018-06-25 17:11:38.099764,662.0
100812,44,Female,British Columbia,Salaried,78552.0,2017-06-09 17:11:38.099786,675.0
100813,32,Female,British Columbia,Salaried,42181.0,2021-06-19 17:11:38.099808,580.0
100814,36,Male,British Columbia,Salaried,82418.0,2020-03-21 17:11:38.099829,668.0
100815,51,Female,Quebec,Salaried,34645.0,2022-04-21 17:11:38.099850,612.0
100816,52,Male,Quebec,Salaried,70488.0,2016-02-06 17:11:38.099872,641.0
100817,27,Female,Ontarion,Salaried,91200.0,2016-11-16 17:11:38.099893,719.0
100818,33,Female,British Columbia,Salaried,60319.0,2024-03-09 17:11:38.099915,652.0
100819,44,Female,British Columbia,Self-Employed,79822.0,2022-03-29 17:11:38.099935,642.0
100820,60,Male,Ontarion,Salaried,59949.0,2024-05-03 17:11:38.099956,606.0
100821,61,Female,Alberta,Salaried,47363.0,2019-05-13 17:11:38.099977,668.0
100822,57,Female,Quebec,Salaried,87196.0,2021-04-17 17:11:38.099998,714.0
100823,56,Female,Quebec,Salaried,101114.0,2024-06-08 17:11:38.100018,691.0
100824,24,Female,Ontarion,Salaried,101051.0,2020-08-09 17:11:38.100039,710.0
100825,63,Male,Quebec,Salaried,68970.0,2021-03-10 17:11:38.100061,645.0
100826,49,Male,British Columbia,Salaried,25000.0,2017-03-03 17:11:38.100082,607.0
100827,36,Female,Ontarion,Salaried,77208.0,2021-02-05 17:11:38.100104,671.0
100828,34,Female,Quebec,Salaried,106734.0,2022-02-24 17:11:38.100126,650.0
100829,40,Male,Alberta,Self-Employed,42131.0,2017-09-18 17:11:38.100148,647.0
100830,61,Female,British Columbia,Salaried,119523.0,2024-09-08 17:11:38.100167,770.0
100831,39,Male,Quebec,Salaried,25000.0,2020-10-06 17:11:38.100183,573.0
100832,52,Male,Quebec,Salaried,84925.0,2016-02-06 17:11:38.100199,687.0
100833,58,Male,Ontarion,Salaried,95744.0,2020-10-19 17:11:38.100215,726.0
100834,42,Male,Alberta,Salaried,111705.0,2020-11-11 17:11:38.100233,819.0
100835,60,Male,Alberta,Salaried,86475.0,2023-08-18 17:11:38.100250,696.0
100836,26,Male,British Columbia,Self-Employed,66869.0,2020-02-22 17:11:38.100267,661.0
100837,38,Male,Ontarion,Salaried,79202.0,2023-10-26 17:11:38.100284,695.0
100838,40,Female,Ontarion,Salaried,57941.0,2022-10-25 17:11:38.100300,666.0
100839,25,Male,Ontarion,Salaried,25258.0,2016-04-25 17:11:38.100317,604.0
100840,47,Female,Quebec,Salaried,68950.0,2024-09-24 17:11:38.100334,615.0
100841,45,Female,Ontarion,Unemployed,87279.0,2016-01-13 17:11:38.100351,686.0
100842,60,Female,British Columbia,Salaried,100643.0,2020-05-26 17:11:38.100367,710.0
100843,59,Male,Quebec,Salaried,62855.0,2023-01-31 17:11:38.100884,600.0
100844,40,Male,Ontarion,Unemployed,111929.0,2022-10-03 17:11:38.100934,737.0
100845,51,Male,British Columbia,Self-Employed,70801.0,2022-01-30 17:11:38.100957,622.0
100846,47,Female,Ontarion,Salaried,86964.0,2019-08-31 17:11:38.100979,720.0
100847,32,Female,British Columbia,Salaried,93648.0,2024-03-07 17:11:38.101002,666.0
100848,60,Female,Ontarion,Self-Employed,76335.0,2018-12-13 17:11:38.101023,693.0
100849,24,Female,Ontarion,Self-Employed,72735.0,2023-08-30 17:11:38.101044,639.0
100850,43,Male,Ontarion,Salaried,113928.0,2024-10-10 17:11:38.101067,759.0
100851,38,Female,Alberta,Salaried,32525.0,2019-01-29 17:11:38.101089,640.0
100852,32,Male,British Columbia,Salaried,76060.0,2019-09-04 17:11:38.101109,681.0
100853,60,Female,Quebec,Salaried,29139.0,2016-10-25 17:11:38.101130,575.0
100854,48,Male,Ontarion,Salaried,30062.0,2018-06-10 17:11:38.101150,608.0
100855,64,Female,British Columbia,Salaried,73672.0,2016-03-17 17:11:38.101170,639.0
100856,50,Male,Ontarion,Salaried,61853.0,2020-03-03 17:11:38.101191,609.0
100857,33,Female,Alberta,Salaried,126974.0,2018-06-13 17:11:38.101212,725.0
100858,34,Male,Alberta,Salaried,68665.0,2020-10-19 17:11:38.101233,651.0
100859,32,Male,British Columbia,Salaried,103379.0,2022-03-24 17:11:38.101253,686.0
100860,52,Male,Alberta,Self-Employed,76291.0,2017-04-19 17:11:38.101273,657.0
100861,32,Female,Ontarion,Self-Employed,44961.0,2022-02-20 17:11:38.101294,601.0
100862,62,Male,Ontarion,Unemployed,30934.0,2018-07-11 17:11:38.101382,597.0
100863,64,Male,Ontarion,Salaried,40906.0,2018-08-06 17:11:38.101411,605.0
100864,57,Male,Ontarion,Salaried,83198.0,2024-08-27 17:11:38.101433,629.0
100865,23,Male,Alberta,Self-Employed,114928.0,2019-05-12 17:11:38.101455,721.0
100866,44,Male,Ontarion,Self-Employed,52158.0,2022-11-27 17:11:38.101476,604.0
100867,57,Female,Alberta,Self-Employed,95946.0,2016-11-04 17:11:38.101498,667.0
100868,35,Male,British Columbia,Salaried,70457.0,2016-11-18 17:11:38.101520,628.0
100869,58,Female,Ontarion,Salaried,48379.0,2018-11-25 17:11:38.101541,628.0
100870,48,Male,Ontarion,Self-Employed,83865.0,2016-06-20 17:11:38.101958,688.0
100871,33,Female,Ontarion,Self-Employed,114786.0,2022-10-04 17:11:38.102010,726.0
100872,50,Female,Ontarion,Self-Employed,73113.0,2019-03-14 17:11:38.102035,682.0
100873,27,Female,Quebec,Salaried,95739.0,2020-01-19 17:11:38.102058,694.0
100874,65,Female,Quebec,Salaried,82716.0,2023-07-27 17:11:38.102080,678.0
100875,44,Female,Quebec,Salaried,82759.0,2016-08-02 17:11:38.102101,649.0
100876,31,Female,British Columbia,Self-Employed,54922.0,2024-12-02 17:11:38.102164,647.0
100877,55,Male,Ontarion,Self-Employed,87270.0,2019-03-31 17:11:38.102189,677.0
100878,65,Male,Ontarion,Salaried,38456.0,2022-01-10 17:11:38.102211,626.0
100879,33,Male,British Columbia,Salaried,84034.0,2018-09-16 17:11:38.102233,673.0
100880,53,Male,Ontarion,Salaried,109313.0,2018-04-21 17:11:38.102255,714.0
100881,47,Female,Ontarion,Salaried,120098.0,2016-03-04 17:11:38.102276,706.0
100882,28,Female,British Columbia,Salaried,48943.0,2019-04-27 17:11:38.102298,619.0
100883,53,Female,Alberta,Self-Employed,86043.0,2024-12-26 17:11:38.102319,740.0
100884,54,Male,Alberta,Self-Employed,57368.0,2020-04-13 17:11:38.102340,580.0
100885,39,Male,Ontarion,Salaried,78513.0,2017-05-28 17:11:38.102361,654.0
100886,56,Female,Quebec,Salaried,123054.0,2017-10-17 17:11:38.102383,758.0
100887,41,Male,Ontarion,Salaried,96944.0,2017-12-13 17:11:38.102404,674.0
100888,52,Female,Alberta,Salaried,58689.0,2016-03-05 17:11:38.102426,641.0
100889,26,Female,Ontarion,Unemployed,57280.0,2016-07-12 17:11:38.102447,633.0
100890,53,Male,Ontarion,Self-Employed,75424.0,2021-10-16 17:11:38.102469,689.0
100891,63,Female,Alberta,Salaried,77125.0,2016-12-18 17:11:38.102489,658.0
100892,40,Male,Alberta,Salaried,78322.0,2021-06-06 17:11:38.102511,618.0
100893,22,Male,British Columbia,Salaried,37770.0,2023-04-18 17:11:38.102532,657.0
100894,28,Male,Ontarion,Salaried,124978.0,2021-07-11 17:11:38.102554,734.0
100895,43,Male,Quebec,Salaried,127447.0,2016-11-29 17:11:38.102575,746.0
100896,55,Female,British Columbia,Salaried,86983.0,2018-03-26 17:11:38.102596,667.0
100897,31,Female,Quebec,Self-Employed,53246.0,2020-09-07 17:11:38.102618,635.0
100898,63,Female,Ontarion,Salaried,59326.0,2021-06-05 17:11:38.102638,668.0
100899,47,Female,Ontarion,Unemployed,51452.0,2018-08-08 17:11:38.102659,623.0
100900,53,Male,Alberta,Salaried,49196.0,2023-10-19 17:11:38.102680,600.0
100901,63,Male,Quebec,Self-Employed,59149.0,2024-03-23 17:11:38.102701,600.0
100902,48,Female,British Columbia,Self-Employed,85558.0,2018-07-27 17:11:38.102722,714.0
100903,33,Male,Ontarion,Salaried,78212.0,2016-05-29 17:11:38.102742,654.0
100904,61,Male,Quebec,Salaried,113105.0,2018-12-17 17:11:38.102763,736.0
100905,44,Female,Alberta,Self-Employed,36919.0,2020-11-22 17:11:38.103807,626.0
100906,35,Female,Ontarion,Salaried,52979.0,2017-10-18 17:11:38.103895,623.0
100907,55,Male,British Columbia,Salaried,25000.0,2016-04-23 17:11:38.103921,585.0
100908,38,Female,Ontarion,Self-Employed,78617.0,2019-06-18 17:11:38.103944,668.0
100909,27,Male,Ontarion,Salaried,115016.0,2023-04-15 17:11:38.103967,747.0
100910,48,Male,British Columbia,Salaried,63189.0,2022-10-29 17:11:38.103988,620.0
100911,29,Female,Alberta,Salaried,109136.0,2019-07-16 17:11:38.104009,708.0
100912,54,Female,British Columbia,Salaried,92344.0,2023-05-07 17:11:38.104030,697.0
100913,56,Female,Ontarion,Salaried,96669.0,2017-07-05 17:11:38.104052,704.0
100914,38,Male,Ontarion,Salaried,89648.0,2020-11-05 17:11:38.104073,703.0
100915,47,Female,Alberta,Self-Employed,120080.0,2022-03-17 17:11:38.104096,690.0
100916,28,Female,Ontarion,Salaried,69995.0,2020-07-28 17:11:38.104119,645.0
100917,45,Female,British Columbia,Salaried,92170.0,2023-09-17 17:11:38.104142,700.0
100918,46,Female,Ontarion,Salaried,121137.0,2016-10-07 17:11:38.104166,693.0
100919,56,Male,Alberta,Self-Employed,49417.0,2019-03-25 17:11:38.104189,677.0
100920,47,Female,Alberta,Salaried,69621.0,2022-07-09 17:11:38.104212,608.0
100921,26,Male,Ontarion,Unemployed,89369.0,2023-05-01 17:11:38.104235,650.0
100922,59,Female,British Columbia,Salaried,53532.0,2019-08-13 17:11:38.104258,609.0
100923,56,Female,Ontarion,Salaried,52482.0,2023-11-10 17:11:38.104281,604.0
100924,51,Female,Ontarion,Salaried,125749.0,2022-04-06 17:11:38.104304,754.0
100925,46,Male,Quebec,Salaried,54699.0,2016-03-10 17:11:38.104327,635.0
100926,45,Female,Quebec,Salaried,65839.0,2019-05-30 17:11:38.105020,622.0
100927,51,Female,Ontarion,Self-Employed,80398.0,2022-03-26 17:11:38.105105,733.0
100928,41,Female,Quebec,Self-Employed,85718.0,2024-12-29 17:11:38.105135,701.0
100929,24,Male,Ontarion,Salaried,61369.0,2022-05-08 17:11:38.105162,650.0
100930,53,Female,Ontarion,Salaried,69802.0,2022-03-22 17:11:38.105187,676.0
100931,29,Female,Quebec,Self-Employed,49954.0,2024-09-23 17:11:38.105213,637.0
100932,44,Male,Quebec,Salaried,61156.0,2018-02-19 17:11:38.105238,648.0
100933,37,Male,British Columbia,Salaried,92383.0,2020-08-01 17:11:38.105263,704.0
100934,56,Male,British Columbia,Salaried,97661.0,2017-01-31 17:11:38.105404,695.0
100935,46,Male,Alberta,Salaried,100454.0,2020-09-04 17:11:38.105446,721.0
100936,36,Female,Quebec,Salaried,74879.0,2018-06-12 17:11:38.105476,665.0
100937,29,Female,Ontarion,Salaried,70082.0,2018-05-28 17:11:38.105503,647.0
100938,55,Male,British Columbia,Salaried,42306.0,2019-10-07 17:11:38.105565,662.0
100939,46,Male,British Columbia,Self-Employed,66103.0,2024-07-07 17:11:38.105593,652.0
100940,65,Male,Quebec,Salaried,79336.0,2018-09-28 17:11:38.105619,662.0
100941,40,Male,British Columbia,Salaried,102203.0,2024-05-30 17:11:38.105643,678.0
100942,64,Female,Ontarion,Salaried,26671.0,2021-08-22 17:11:38.105670,560.0
100943,34,Male,Ontarion,Self-Employed,66579.0,2016-02-08 17:11:38.105694,651.0
100944,33,Male,British Columbia,Salaried,25000.0,2019-11-01 17:11:38.105721,577.0
100945,36,Female,Ontarion,Salaried,34907.0,2018-03-26 17:11:38.106172,580.0
100946,44,Female,Quebec,Salaried,107937.0,2017-03-12 17:11:38.106217,751.0
100947,61,Male,Quebec,Salaried,42457.0,2024-12-01 17:11:38.106248,645.0
100948,23,Male,Quebec,Salaried,77702.0,2023-03-02 17:11:38.106468,637.0
100949,61,Male,Quebec,Salaried,100654.0,2017-01-17 17:11:38.106639,691.0
100950,44,Female,Ontarion,Salaried,63299.0,2021-01-21 17:11:38.106709,596.0
100951,26,Female,Alberta,Unemployed,44397.0,2021-08-27 17:11:38.106743,602.0
100952,55,Female,British Columbia,Salaried,77979.0,2019-10-23 17:11:38.106769,647.0
100953,31,Male,Quebec,Self-Employed,113996.0,2016-02-28 17:11:38.106793,716.0
100954,48,Male,Ontarion,Salaried,99819.0,2023-11-24 17:11:38.106817,673.0
100955,63,Female,Ontarion,Salaried,68791.0,2021-04-03 17:11:38.106841,600.0
100956,25,Female,British Columbia,Unemployed,61075.0,2025-01-01 17:11:38.106866,625.0
100957,25,Female,Ontarion,Self-Employed,103910.0,2024-01-10 17:11:38.106893,744.0
100958,29,Male,Ontarion,Salaried,38464.0,2019-08-15 17:11:38.106920,589.0
100959,27,Female,Ontarion,Salaried,98424.0,2016-09-11 17:11:38.106948,756.0
100960,46,Female,Quebec,Unemployed,61737.0,2023-05-26 17:11:38.106974,617.0
100961,48,Female,British Columbia,Salaried,37821.0,2021-03-25 17:11:38.107000,609.0
100962,61,Male,British Columbia,Salaried,30837.0,2020-06-28 17:11:38.107025,606.0
100963,41,Female,Alberta,Salaried,115878.0,2019-11-03 17:11:38.107051,693.0
100964,48,Male,Ontarion,Salaried,69972.0,2016-07-03 17:11:38.125892,605.0
100965,28,Male,British Columbia,Salaried,52644.0,2018-06-28 17:11:38.125946,662.0
100966,44,Male,Ontarion,Self-Employed,73907.0,2018-08-17 17:11:38.125981,694.0
100967,41,Female,Quebec,Salaried,60693.0,2022-02-10 17:11:38.126016,683.0
100968,55,Male,Quebec,Self-Employed,61541.0,2023-12-07 17:11:38.126046,618.0
100969,50,Female,Ontarion,Salaried,62594.0,2023-06-18 17:11:38.126076,655.0
100970,65,Male,Quebec,Salaried,75208.0,2022-01-28 17:11:38.126105,664.0
100971,26,Male,British Columbia,Salaried,93935.0,2018-02-20 17:11:38.126404,688.0
100972,48,Male,Ontarion,Unemployed,36777.0,2019-07-11 17:11:38.126500,594.0
100973,33,Female,Quebec,Salaried,108761.0,2018-06-08 17:11:38.126538,736.0
100974,38,Female,Alberta,Salaried,51375.0,2018-06-20 17:11:38.126653,706.0
100975,58,Female,Quebec,Self-Employed,81405.0,2019-04-04 17:11:38.126691,680.0
100976,55,Female,British Columbia,Self-Employed,73546.0,2022-09-16 17:11:38.126722,666.0
100977,51,Male,British Columbia,Salaried,54827.0,2024-04-20 17:11:38.126752,613.0
100978,57,Male,Ontarion,Self-Employed,103383.0,2022-08-12 17:11:38.126782,725.0
100979,27,Male,Ontarion,Self-Employed,55146.0,2016-11-19 17:11:38.126812,559.0
100980,53,Male,British Columbia,Salaried,110470.0,2020-06-14 17:11:38.126964,706.0
100981,53,Male,British Columbia,Salaried,91701.0,2016-09-03 17:11:38.127162,698.0
100982,30,Female,Ontarion,Salaried,56262.0,2022-07-05 17:11:38.127205,642.0
100983,43,Male,Ontarion,Salaried,45039.0,2021-12-20 17:11:38.127238,615.0
100984,31,Female,Quebec,Self-Employed,101630.0,2022-07-16 17:11:38.127268,647.0
100985,50,Female,British Columbia,Salaried,46473.0,2021-05-02 17:11:38.127297,665.0
100986,32,Female,Quebec,Self-Employed,71672.0,2018-09-01 17:11:38.127327,664.0
100987,49,Male,Alberta,Self-Employed,92420.0,2019-10-28 17:11:38.127357,688.0
100988,23,Female,Alberta,Salaried,86589.0,2022-05-15 17:11:38.127385,718.0
100989,42,Female,British Columbia,Self-Employed,69929.0,2021-11-12 17:11:38.127414,691.0
100990,52,Female,British Columbia,Self-Employed,56759.0,2017-02-09 17:11:38.127445,629.0
100991,62,Female,Quebec,Salaried,93052.0,2018-11-25 17:11:38.127474,682.0
100992,38,Male,Ontarion,Self-Employed,27976.0,2024-01-06 17:11:38.127503,606.0
100993,48,Male,Quebec,Unemployed,81489.0,2023-01-16 17:11:38.127532,709.0
100994,51,Male,Ontarion,Salaried,42583.0,2022-03-10 17:11:38.127561,643.0
100995,62,Female,Ontarion,Unemployed,53069.0,2023-03-23 17:11:38.127590,601.0
100996,29,Female,British Columbia,Salaried,84208.0,2019-12-23 17:11:38.127619,644.0
100997,58,Male,Quebec,Salaried,56259.0,2016-12-08 17:11:38.127647,608.0
100998,26,Male,British Columbia,Self-Employed,103932.0,2016-03-29 17:11:38.127676,722.0
100999,47,Female,Quebec,Self-Employed,92661.0,2021-03-27 17:11:38.127705,677.0
101000,27,Female,Ontarion,Self-Employed,57562.0,2016-08-14 17:11:38.127736,651.0
101001,37,Male,Quebec,Salaried,69368.0,2024-02-17 17:11:38.128562,615.0
101002,22,Male,Alberta,Salaried,47410.0,2022-07-14 17:11:38.128685,596.0
101003,30,Female,British Columbia,Salaried,86824.0,2019-02-16 17:11:38.128717,695.0
101004,42,Male,Ontarion,Salaried,114203.0,2022-11-02 17:11:38.128747,675.0
101005,28,Male,Quebec,Salaried,45122.0,2020-12-07 17:11:38.128776,671.0
101006,64,Female,Alberta,Self-Employed,79710.0,2021-01-13 17:11:38.128804,703.0
101007,36,Male,Ontarion,Salaried,83086.0,2019-03-15 17:11:38.128834,716.0
101008,45,Male,Ontarion,Salaried,43749.0,2021-12-08 17:11:38.128863,639.0
101009,26,Female,Ontarion,Salaried,49790.0,2022-12-23 17:11:38.128891,569.0
101010,59,Male,Quebec,Salaried,29792.0,2018-10-05 17:11:38.128920,628.0
101011,50,Female,Quebec,Salaried,89021.0,2021-06-22 17:11:38.128947,705.0
101012,32,Male,Ontarion,Salaried,66008.0,2022-08-01 17:11:38.128976,639.0
101013,25,Male,British Columbia,Salaried,56859.0,2021-07-07 17:11:38.129003,622.0
101014,31,Female,Ontarion,Salaried,126608.0,2023-01-09 17:11:38.129034,763.0
101015,55,Male,Quebec,Salaried,29950.0,2022-10-17 17:11:38.129067,547.0
101016,25,Male,Quebec,Salaried,107126.0,2024-02-11 17:11:38.129096,738.0
