customer_id,region,total_revenue,avg_days_late,total_defaults,total_payment_records,default_rate,risk_adjusted_revenue,risk_segment,estimated_clv,customer_type,early_warning,servicing_cost,net_profit
101127,Ontarion,1386.0766,11.041666666666666,4.0,24.0,0.16666666666666666,1155.0638333333334,High Risk,4158.2298,High value - Risky,0,500,655.0638333333334
101128,Quebec,803.857,15.333333333333334,2.0,12.0,0.16666666666666666,669.8808333333334,High Risk,2411.571,High value - Risky,0,500,169.88083333333338
101129,Alberta,578.1708,8.166666666666666,1.0,12.0,0.08333333333333333,529.9898999999999,High Risk,1734.5124,Low Value,0,500,29.98989999999992
101130,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101131,Quebec,2018.5691120000001,6.916666666666667,1.0,24.0,0.041666666666666664,1934.4620656666668,High Risk,6055.707336,High value - Risky,0,500,1434.4620656666668
101132,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101133,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101134,Ontarion,895.1974,23.166666666666668,4.0,12.0,0.3333333333333333,596.7982666666668,High Risk,2685.5922,High value - Risky,0,500,96.79826666666679
101135,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101136,Ontarion,1598.71902,2.0833333333333335,0.0,12.0,0.0,1598.71902,Low Risk,4796.15706,High value - safe,0,500,1098.71902
101137,Ontarion,2215.584192,2.0833333333333335,0.0,12.0,0.0,2215.584192,Low Risk,6646.752575999999,High value - safe,0,500,1715.5841919999998
101138,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101139,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101140,Alberta,1609.8702,8.125,3.0,24.0,0.125,1408.6364250000001,High Risk,4829.6106,High value - Risky,0,500,908.6364250000001
101141,Quebec,680.175,0.8333333333333334,0.0,12.0,0.0,680.175,Low Risk,2040.5249999999999,Low Value,0,500,180.17499999999995
101142,Quebec,479.1942,28.416666666666668,4.0,12.0,0.3333333333333333,319.4628000000001,High Risk,1437.5826000000002,Low Value,0,500,-180.53719999999993
101143,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101144,Ontarion,758.5258,9.916666666666666,1.0,12.0,0.08333333333333333,695.3153166666666,High Risk,2275.5774,Low Value,0,500,195.3153166666666
101145,Ontarion,1659.5579599999999,2.125,1.0,24.0,0.041666666666666664,1590.4097116666667,High Risk,4978.673879999999,High value - Risky,0,500,1090.4097116666667
101146,Ontarion,1086.0656000000001,1.75,1.0,24.0,0.041666666666666664,1040.8128666666669,High Risk,3258.1968000000006,High value - Risky,0,500,540.8128666666669
101147,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101148,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101149,Alberta,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101150,British Columbia,468.3566,13.333333333333334,2.0,12.0,0.16666666666666666,390.29716666666667,High Risk,1405.0698,Low Value,0,500,-109.70283333333333
101151,Alberta,2282.297196,2.6666666666666665,1.0,24.0,0.041666666666666664,2187.2014795,High Risk,6846.891588,High value - Risky,0,500,1687.2014795
101152,Alberta,600.3316,0.8333333333333334,0.0,12.0,0.0,600.3316,Low Risk,1800.9948,Low Value,0,500,100.33159999999998
101153,Quebec,2162.687153,2.0416666666666665,1.0,24.0,0.041666666666666664,2072.5751882916666,High Risk,6488.061459,High value - Risky,0,500,1572.5751882916666
101154,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101155,Quebec,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101156,Alberta,1766.0652479999999,1.6666666666666667,0.0,12.0,0.0,1766.0652479999999,Low Risk,5298.195744,High value - safe,0,500,1266.0652479999999
101157,Quebec,877.4816,5.083333333333333,1.0,12.0,0.08333333333333333,804.3581333333333,High Risk,2632.4447999999998,High value - Risky,0,500,304.3581333333333
101158,Quebec,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101159,Ontarion,882.6768000000001,0.4166666666666667,0.0,12.0,0.0,882.6768000000001,Low Risk,2648.0304,High value - safe,0,500,382.67680000000007
101160,Quebec,1173.146702,15.166666666666666,2.0,12.0,0.16666666666666666,977.6222516666667,High Risk,3519.440106,High value - Risky,0,500,477.62225166666667
101161,Quebec,657.9748,3.75,1.0,12.0,0.08333333333333333,603.1435666666666,High Risk,1973.9243999999999,Low Value,0,500,103.14356666666663
101162,Ontarion,1162.1022,2.5833333333333335,1.0,24.0,0.041666666666666664,1113.6812750000001,High Risk,3486.3066,High value - Risky,0,500,613.6812750000001
101163,Alberta,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101164,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101165,Alberta,5015.82498,3.9583333333333335,1.0,24.0,0.041666666666666664,4806.832272500001,High Risk,15047.47494,High value - Risky,0,500,4306.832272500001
101166,Ontarion,791.2608,2.5,0.0,12.0,0.0,791.2608,Low Risk,2373.7824,High value - safe,0,500,291.2608
101167,Alberta,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101168,Quebec,4118.78438,13.805555555555555,5.0,36.0,0.1388888888888889,3546.7309938888893,High Risk,12356.35314,High value - Risky,0,500,3046.7309938888893
101169,British Columbia,689.1588,9.166666666666666,1.0,12.0,0.08333333333333333,631.7289000000001,High Risk,2067.4764,Low Value,0,500,131.72890000000007
101170,Ontarion,882.542,11.833333333333334,1.0,12.0,0.08333333333333333,808.9968333333334,High Risk,2647.626,High value - Risky,0,500,308.99683333333337
101171,British Columbia,7331.509185,7.416666666666667,1.0,12.0,0.08333333333333333,6720.550086249999,High Risk,21994.527555,High value - Risky,0,500,6220.550086249999
101172,Alberta,672.6856,0.4166666666666667,0.0,12.0,0.0,672.6856,Low Risk,2018.0568,Low Value,0,500,172.68560000000002
101173,Ontarion,1547.3964,1.0416666666666667,0.0,24.0,0.0,1547.3964,Low Risk,4642.189200000001,High value - safe,0,500,1047.3964
101174,Ontarion,410.1926,1.6666666666666667,0.0,12.0,0.0,410.1926,Low Risk,1230.5778,Low Value,0,500,-89.80739999999997
101175,Ontarion,1133.1656,5.083333333333333,2.0,24.0,0.08333333333333333,1038.7351333333334,High Risk,3399.4968,High value - Risky,0,500,538.7351333333334
101176,Ontarion,540.6916,9.583333333333334,1.0,12.0,0.08333333333333333,495.63396666666665,High Risk,1622.0747999999999,Low Value,0,500,-4.366033333333348
101177,Ontarion,831.0976,10.5,1.0,12.0,0.08333333333333333,761.8394666666667,High Risk,2493.2928,High value - Risky,0,500,261.8394666666667
101178,British Columbia,1164.123,0.8333333333333334,0.0,24.0,0.0,1164.123,Low Risk,3492.369,High value - safe,0,500,664.123
101179,Ontarion,9691.390701,14.166666666666666,2.0,12.0,0.16666666666666666,8076.158917500001,High Risk,29074.172103,High value - Risky,0,500,7576.158917500001
101180,British Columbia,798.0454,8.166666666666666,1.0,12.0,0.08333333333333333,731.5416166666666,High Risk,2394.1362,High value - Risky,0,500,231.54161666666664
101181,Alberta,11077.181672,9.875,3.0,24.0,0.125,9692.533963,High Risk,33231.545016000004,High value - Risky,0,500,9192.533963
101182,British Columbia,1712.146016,6.833333333333333,1.0,12.0,0.08333333333333333,1569.4671813333332,High Risk,5136.438048,High value - Risky,0,500,1069.4671813333332
101183,Ontarion,2248.739145,27.625,8.0,24.0,0.3333333333333333,1499.1594300000002,High Risk,6746.2174350000005,High value - Risky,0,500,999.1594300000002
101184,Quebec,3055.057451,9.416666666666666,1.0,12.0,0.08333333333333333,2800.4693300833333,High Risk,9165.172353,High value - Risky,0,500,2300.4693300833333
101185,Quebec,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101186,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101187,Ontarion,766.2988,0.4166666666666667,0.0,12.0,0.0,766.2988,Low Risk,2298.8964,High value - safe,0,500,266.2988
101188,Alberta,3651.06314,2.0833333333333335,0.0,24.0,0.0,3651.06314,Low Risk,10953.18942,High value - safe,0,500,3151.06314
101189,British Columbia,3465.518546,26.666666666666668,3.0,12.0,0.25,2599.1389095,High Risk,10396.555638,High value - Risky,0,500,2099.1389095
101190,Ontarion,1602.8568,6.083333333333333,1.0,24.0,0.041666666666666664,1536.0711000000001,High Risk,4808.5704000000005,High value - Risky,0,500,1036.0711000000001
101191,Quebec,2145.709006,10.458333333333334,3.0,24.0,0.125,1877.49538025,High Risk,6437.127018,High value - Risky,0,500,1377.49538025
101192,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101193,Alberta,2920.698256,0.8333333333333334,0.0,12.0,0.0,2920.698256,Low Risk,8762.094768,High value - safe,0,500,2420.698256
101194,Alberta,5215.349542,13.333333333333334,2.0,12.0,0.16666666666666666,4346.124618333333,High Risk,15646.048626,High value - Risky,0,500,3846.1246183333333
101195,Ontarion,777.8538,3.3333333333333335,0.0,12.0,0.0,777.8538,Low Risk,2333.5614,High value - safe,0,500,277.8538
101196,Ontarion,537.4582,1.25,0.0,12.0,0.0,537.4582,Low Risk,1612.3746,Low Value,0,500,37.45820000000003
101197,Quebec,1423.3626,2.625,1.0,24.0,0.041666666666666664,1364.055825,High Risk,4270.087799999999,High value - Risky,0,500,864.0558249999999
101198,Quebec,2457.28596,14.0,2.0,12.0,0.16666666666666666,2047.7383000000002,High Risk,7371.8578800000005,High value - Risky,0,500,1547.7383000000002
101199,Ontarion,1439.4654,6.791666666666667,2.0,24.0,0.08333333333333333,1319.50995,High Risk,4318.3962,High value - Risky,0,500,819.5099499999999
101200,British Columbia,4500.447985000001,0.0,0.0,12.0,0.0,4500.447985000001,Low Risk,13501.343955000002,High value - safe,0,500,4000.4479850000007
101201,Ontarion,455.5106,0.0,0.0,12.0,0.0,455.5106,Low Risk,1366.5318,Low Value,0,500,-44.48939999999999
101202,British Columbia,3791.096634,4.25,1.0,24.0,0.041666666666666664,3633.13427425,High Risk,11373.289902,High value - Risky,0,500,3133.13427425
101203,Quebec,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101204,British Columbia,3568.9745350000003,8.208333333333334,3.0,24.0,0.125,3122.852718125,High Risk,10706.923605,High value - Risky,0,500,2622.852718125
101205,British Columbia,4313.682775,10.083333333333334,1.0,12.0,0.08333333333333333,3954.209210416667,High Risk,12941.048325,High value - Risky,0,500,3454.209210416667
101206,Quebec,5965.421749,8.166666666666666,1.0,12.0,0.08333333333333333,5468.303269916667,High Risk,17896.265247,High value - Risky,0,500,4968.303269916667
101207,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101208,Quebec,1755.621644,12.833333333333334,2.0,12.0,0.16666666666666666,1463.0180366666668,High Risk,5266.864932,High value - Risky,0,500,963.0180366666668
101209,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101210,Ontarion,10360.729971,0.625,0.0,24.0,0.0,10360.729971,Low Risk,31082.189913000002,High value - safe,0,500,9860.729971
101211,Ontarion,923.6354,0.0,0.0,12.0,0.0,923.6354,Low Risk,2770.9062,High value - safe,0,500,423.6354
101212,Ontarion,583.4914,4.416666666666667,1.0,12.0,0.08333333333333333,534.8671166666667,High Risk,1750.4742,Low Value,0,500,34.867116666666675
101213,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101214,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101215,Ontarion,1261.6188,8.416666666666666,2.0,24.0,0.08333333333333333,1156.4839,High Risk,3784.8563999999997,High value - Risky,0,500,656.4839
101216,British Columbia,4363.342199999999,14.833333333333334,2.0,12.0,0.16666666666666666,3636.1184999999996,High Risk,13090.026599999997,High value - Risky,0,500,3136.1184999999996
101217,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101218,Quebec,1300.974,8.041666666666666,2.0,24.0,0.08333333333333333,1192.5594999999998,High Risk,3902.9219999999996,High value - Risky,0,500,692.5594999999998
101219,Ontarion,7964.608575,19.5,6.0,24.0,0.25,5973.456431250001,High Risk,23893.825725000002,High value - Risky,0,500,5473.456431250001
101220,Ontarion,1340.396793,2.5,0.0,12.0,0.0,1340.396793,Low Risk,4021.1903789999997,High value - safe,0,500,840.3967929999999
101221,Quebec,812.4644000000001,0.8333333333333334,0.0,12.0,0.0,812.4644000000001,Low Risk,2437.3932000000004,High value - safe,0,500,312.46440000000007
101222,Alberta,2515.752772,1.9166666666666667,1.0,36.0,0.027777777777777776,2445.8707505555553,High Risk,7547.2583159999995,High value - Risky,0,500,1945.8707505555553
101223,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101224,Quebec,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101225,Alberta,742.1634,0.8333333333333334,0.0,12.0,0.0,742.1634,Low Risk,2226.4902,Low Value,0,500,242.16340000000002
101226,British Columbia,444.5344,10.916666666666666,2.0,12.0,0.16666666666666666,370.44533333333334,High Risk,1333.6032,Low Value,0,500,-129.55466666666666
101227,Quebec,846.6886000000001,4.166666666666667,1.0,12.0,0.08333333333333333,776.1312166666667,High Risk,2540.0658000000003,High value - Risky,0,500,276.13121666666666
101228,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101229,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101230,Quebec,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101231,Alberta,8969.955750000001,0.0,0.0,12.0,0.0,8969.955750000001,Low Risk,26909.867250000003,High value - safe,0,500,8469.955750000001
101232,Quebec,764.1358,4.416666666666667,1.0,12.0,0.08333333333333333,700.4578166666666,High Risk,2292.4074,Low Value,0,500,200.45781666666664
101233,Alberta,532.3124,16.25,2.0,12.0,0.16666666666666666,443.5936666666667,High Risk,1596.9372,Low Value,0,500,-56.40633333333329
101234,Alberta,1417.729,3.0833333333333335,1.0,24.0,0.041666666666666664,1358.6569583333335,High Risk,4253.187,High value - Risky,0,500,858.6569583333335
101235,Quebec,604.2878000000001,0.8333333333333334,0.0,12.0,0.0,604.2878000000001,Low Risk,1812.8634000000002,Low Value,0,500,104.28780000000006
101236,Quebec,466.3894,20.666666666666668,3.0,12.0,0.25,349.79205,High Risk,1399.1682,Low Value,0,500,-150.20794999999998
101237,Quebec,9853.238778,6.694444444444445,3.0,36.0,0.08333333333333333,9032.1355465,High Risk,29559.716334000004,High value - Risky,0,500,8532.1355465
101238,British Columbia,1440.237061,0.8333333333333334,0.0,12.0,0.0,1440.237061,Low Risk,4320.711183,High value - safe,0,500,940.237061
101239,British Columbia,640.8824,12.583333333333334,2.0,12.0,0.16666666666666666,534.0686666666667,High Risk,1922.6471999999999,Low Value,0,500,34.06866666666667
101240,Ontarion,881.6238,0.4166666666666667,0.0,12.0,0.0,881.6238,Low Risk,2644.8714,High value - safe,0,500,381.62379999999996
101241,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101242,British Columbia,1684.7604000000001,1.5,1.0,24.0,0.041666666666666664,1614.5620500000002,High Risk,5054.2812,High value - Risky,0,500,1114.5620500000002
101243,British Columbia,8416.606560999999,8.541666666666666,2.0,24.0,0.08333333333333333,7715.222680916665,High Risk,25249.819682999994,High value - Risky,0,500,7215.222680916665
101244,British Columbia,2543.768432,11.541666666666666,4.0,24.0,0.16666666666666666,2119.807026666667,High Risk,7631.3052959999995,High value - Risky,0,500,1619.8070266666668
101245,Ontarion,514.953,4.666666666666667,1.0,12.0,0.08333333333333333,472.04024999999996,High Risk,1544.859,Low Value,0,500,-27.959750000000042
101246,Quebec,733.7674000000001,0.8333333333333334,0.0,12.0,0.0,733.7674000000001,Low Risk,2201.3022,Low Value,0,500,233.76740000000007
101247,British Columbia,849.3282,0.8333333333333334,0.0,12.0,0.0,849.3282,Low Risk,2547.9846000000002,High value - safe,0,500,349.32820000000004
101248,Alberta,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101249,Ontarion,1638.2974000000002,0.625,0.0,24.0,0.0,1638.2974000000002,Low Risk,4914.8922,High value - safe,0,500,1138.2974000000002
101250,Quebec,2270.908116,3.8333333333333335,1.0,12.0,0.08333333333333333,2081.665773,High Risk,6812.724348,High value - Risky,0,500,1581.6657730000002
101251,British Columbia,533.9224,1.25,0.0,12.0,0.0,533.9224,Low Risk,1601.7672000000002,Low Value,0,500,33.92240000000004
101252,British Columbia,530.4532,24.833333333333332,4.0,12.0,0.3333333333333333,353.63546666666673,High Risk,1591.3596000000002,Low Value,0,500,-146.36453333333327
101253,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101254,Ontarion,692.2152,9.166666666666666,2.0,12.0,0.16666666666666666,576.846,High Risk,2076.6456,Low Value,0,500,76.846
101255,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101256,British Columbia,620.114,8.583333333333334,1.0,12.0,0.08333333333333333,568.4378333333333,High Risk,1860.342,Low Value,0,500,68.43783333333329
101257,British Columbia,7603.250325,11.333333333333334,4.0,24.0,0.16666666666666666,6336.0419375,High Risk,22809.750975,High value - Risky,0,500,5836.0419375
101258,British Columbia,2995.6130709999998,20.833333333333332,4.0,12.0,0.3333333333333333,1997.0753806666667,High Risk,8986.839213,High value - Risky,0,500,1497.0753806666667
101259,Quebec,5979.007674,4.583333333333333,2.0,24.0,0.08333333333333333,5480.7570345,High Risk,17937.023022,High value - Risky,0,500,4980.7570345
101260,Alberta,881.4264000000001,5.083333333333333,1.0,12.0,0.08333333333333333,807.9742,High Risk,2644.2792,High value - Risky,0,500,307.9742
101261,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101262,Quebec,468.5478,26.25,4.0,12.0,0.3333333333333333,312.3652,High Risk,1405.6434,Low Value,0,500,-187.63479999999998
101263,Alberta,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101264,Alberta,566.4468,5.083333333333333,1.0,12.0,0.08333333333333333,519.2429000000001,High Risk,1699.3404,Low Value,0,500,19.242900000000077
101265,British Columbia,7556.416625000001,3.2083333333333335,1.0,24.0,0.041666666666666664,7241.565932291668,High Risk,22669.249875,High value - Risky,0,500,6741.565932291668
101266,Quebec,2535.036,7.333333333333333,1.0,12.0,0.08333333333333333,2323.783,High Risk,7605.108,High value - Risky,0,500,1823.783
101267,Quebec,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101268,Ontarion,5842.698603999999,1.0416666666666667,0.0,24.0,0.0,5842.698603999999,Low Risk,17528.095812,High value - safe,0,500,5342.698603999999
101269,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101270,Quebec,625.2432,0.8333333333333334,0.0,12.0,0.0,625.2432,Low Risk,1875.7296000000001,Low Value,0,500,125.2432
101271,Quebec,526.9552,1.6666666666666667,0.0,12.0,0.0,526.9552,Low Risk,1580.8656,Low Value,0,500,26.95519999999999
101272,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101273,Alberta,7087.5359100000005,0.0,0.0,12.0,0.0,7087.5359100000005,Low Risk,21262.607730000003,High value - safe,0,500,6587.5359100000005
101274,Quebec,3695.9201399999997,3.5833333333333335,1.0,24.0,0.041666666666666664,3541.9234675,High Risk,11087.760419999999,High value - Risky,0,500,3041.9234675
101275,Quebec,729.332,20.5,2.0,12.0,0.16666666666666666,607.7766666666666,High Risk,2187.996,Low Value,0,500,107.77666666666664
101276,Quebec,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101277,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101278,Alberta,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101279,Ontarion,1580.4328,1.0416666666666667,0.0,24.0,0.0,1580.4328,Low Risk,4741.2984,High value - safe,0,500,1080.4328
101280,British Columbia,6371.803144,6.0,1.0,12.0,0.08333333333333333,5840.819548666666,High Risk,19115.409432,High value - Risky,0,500,5340.819548666666
101281,Quebec,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101282,Quebec,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101283,Quebec,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101284,Ontarion,1504.739008,0.8333333333333334,0.0,12.0,0.0,1504.739008,Low Risk,4514.217024,High value - safe,0,500,1004.739008
101285,Ontarion,458.137,6.416666666666667,1.0,12.0,0.08333333333333333,419.95891666666665,High Risk,1374.411,Low Value,0,500,-80.04108333333335
101286,Quebec,2684.376144,3.2083333333333335,1.0,24.0,0.041666666666666664,2572.527138,High Risk,8053.1284319999995,High value - Risky,0,500,2072.527138
101287,British Columbia,5277.626592,14.666666666666666,2.0,12.0,0.16666666666666666,4398.0221599999995,High Risk,15832.879775999998,High value - Risky,0,500,3898.0221599999995
101288,Quebec,792.7164,1.6666666666666667,0.0,12.0,0.0,792.7164,Low Risk,2378.1492,High value - safe,0,500,292.7164
101289,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101290,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101291,British Columbia,5251.873044999999,1.6666666666666667,0.0,24.0,0.0,5251.873044999999,Low Risk,15755.619134999997,High value - safe,0,500,4751.873044999999
101292,Quebec,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101293,Ontarion,4006.453536,1.25,0.0,12.0,0.0,4006.453536,Low Risk,12019.360607999999,High value - safe,0,500,3506.453536
101294,British Columbia,518.4494,7.583333333333333,1.0,12.0,0.08333333333333333,475.2452833333333,High Risk,1555.3482,Low Value,0,500,-24.754716666666695
101295,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101296,Quebec,1283.3784,6.0,2.0,24.0,0.08333333333333333,1176.4302,High Risk,3850.1352,High value - Risky,0,500,676.4302
101297,Ontarion,562.936,1.25,0.0,12.0,0.0,562.936,Low Risk,1688.808,Low Value,0,500,62.936000000000035
101298,Alberta,797.4852,13.0,2.0,12.0,0.16666666666666666,664.571,High Risk,2392.4556,High value - Risky,0,500,164.57100000000003
101299,Ontarion,6285.057578,14.13888888888889,6.0,36.0,0.16666666666666666,5237.547981666667,High Risk,18855.172734,High value - Risky,0,500,4737.547981666667
101300,Quebec,1161.4390760000001,4.333333333333333,1.0,12.0,0.08333333333333333,1064.6524863333334,High Risk,3484.3172280000003,High value - Risky,0,500,564.6524863333334
101301,Alberta,687.4948,2.0833333333333335,0.0,12.0,0.0,687.4948,Low Risk,2062.4844000000003,Low Value,0,500,187.49480000000005
101302,Ontarion,1387.0528,7.416666666666667,2.0,24.0,0.08333333333333333,1271.4650666666666,High Risk,4161.1584,High value - Risky,0,500,771.4650666666666
101303,British Columbia,1284.7476,6.625,2.0,24.0,0.08333333333333333,1177.6852999999999,High Risk,3854.2428,High value - Risky,0,500,677.6852999999999
101304,Ontarion,2146.595904,3.75,1.0,12.0,0.08333333333333333,1967.7129119999997,High Risk,6439.787711999999,High value - Risky,0,500,1467.7129119999997
101305,Ontarion,904.3992000000001,7.0,2.0,12.0,0.16666666666666666,753.666,High Risk,2713.1976000000004,High value - Risky,0,500,253.66600000000005
101306,British Columbia,3511.427077,0.8333333333333334,0.0,24.0,0.0,3511.427077,Low Risk,10534.281230999999,High value - safe,0,500,3011.427077
101307,Alberta,407.13640000000004,0.8333333333333334,0.0,12.0,0.0,407.13640000000004,Low Risk,1221.4092,Low Value,0,500,-92.86359999999996
101308,Quebec,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101309,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101310,Quebec,568.568,5.0,1.0,12.0,0.08333333333333333,521.1873333333333,High Risk,1705.704,Low Value,0,500,21.1873333333333
101311,Quebec,9296.593403,4.722222222222222,2.0,36.0,0.05555555555555555,8780.115991722223,High Risk,27889.780209000004,High value - Risky,0,500,8280.115991722223
101312,British Columbia,8494.924556,5.0,1.0,24.0,0.041666666666666664,8140.969366166667,High Risk,25484.773668,High value - Risky,0,500,7640.969366166667
101313,Ontarion,1578.6792,6.041666666666667,1.0,24.0,0.041666666666666664,1512.9009,High Risk,4736.0376,High value - Risky,0,500,1012.9009000000001
101314,Ontarion,5301.462526,5.722222222222222,2.0,36.0,0.05555555555555555,5006.936830111111,High Risk,15904.387578000002,High value - Risky,0,500,4506.936830111111
101315,Quebec,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101316,Alberta,8092.382232,1.6666666666666667,0.0,12.0,0.0,8092.382232,Low Risk,24277.146696,High value - safe,0,500,7592.382232
101317,Ontarion,612.1124,2.5,0.0,12.0,0.0,612.1124,Low Risk,1836.3372,Low Value,0,500,112.11239999999998
101318,British Columbia,3055.4277389999997,0.4166666666666667,0.0,12.0,0.0,3055.4277389999997,Low Risk,9166.283217,High value - safe,0,500,2555.4277389999997
101319,Ontarion,1182.893167,0.0,0.0,12.0,0.0,1182.893167,Low Risk,3548.6795009999996,High value - safe,0,500,682.893167
101320,Ontarion,1700.8442,5.666666666666667,1.0,24.0,0.041666666666666664,1629.9756916666668,High Risk,5102.5326000000005,High value - Risky,0,500,1129.9756916666668
101321,British Columbia,3085.275024,6.666666666666667,1.0,12.0,0.08333333333333333,2828.168772,High Risk,9255.825072,High value - Risky,0,500,2328.168772
101322,British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101323,Quebec,954.4276260000001,1.25,0.0,12.0,0.0,954.4276260000001,Low Risk,2863.2828780000004,High value - safe,0,500,454.42762600000015
101324,Ontarion,0.0,0.0,0.0,0.0,0.0,0.0,Low Risk,0.0,Low Value,0,500,-500.0
101325,Alberta,1287.342,7.125,2.0,24.0,0.08333333333333333,1180.0635,High Risk,3862.0260000000003,High value - Risky,0,500,680.0635
101326,Ontarion,497.431,0.8333333333333334,0.0,12.0,0.0,497.431,Low Risk,1492.293,Low Value,0,500,-2.569000000000017
